27620,SocialMedia,wally zamzow,Instagram,505
27621,SocialMedia,davis calbert,Facebook,623
27622,SocialMedia,alethea shedrick,Twitter,6543
27623,SocialMedia,mirian scarbrough,Instagram,1016
27624,SocialMedia,dot brautigam,LinkedIn,4934
27625,SocialMedia,rodney yale,Twitter,292
27626,SocialMedia,jeri tardy,LinkedIn,793
27627,SocialMedia,nathanial bridgers,Instagram,1643
27628,SocialMedia,jean mathena,Instagram,9918
27629,SocialMedia,wally zamzow,Facebook,4659
27630,SocialMedia,florance yaeger,YouTube,6750
27631,SocialMedia,rodney yale,Twitter,3888
27632,SocialMedia,alethea shedrick,LinkedIn,6987
27633,SocialMedia,florance yaeger,YouTube,918
27634,SocialMedia,jonas parkerson,Facebook,7625
27635,SocialMedia,shari damelio,Twitter,6814
27636,SocialMedia,jean mathena,Facebook,2304
27637,SocialMedia,ozie rowan,LinkedIn,3963
27638,SocialMedia,carlton casaus,Instagram,5111
27639,SocialMedia,jeri tardy,Instagram,9210
27640,SocialMedia,jeri tardy,Twitter,8791
27641,SocialMedia,ozie rowan,Facebook,9930
27642,SocialMedia,carlton casaus,YouTube,6415
27643,SocialMedia,jean mathena,Facebook,1506
27644,SocialMedia,dot brautigam,Instagram,7214
27645,SocialMedia,florance yaeger,Twitter,3541
27646,SocialMedia,carlton casaus,LinkedIn,5960
27647,SocialMedia,davis calbert,Instagram,9499
27648,SocialMedia,jeri tardy,YouTube,3132
27649,SocialMedia,dot brautigam,LinkedIn,4968
27650,SocialMedia,dot brautigam,YouTube,6695
27651,SocialMedia,jeri tardy,Facebook,1677
27652,SocialMedia,clarinda sappington,Instagram,3356
27653,SocialMedia,krystle blas,Instagram,6416
27654,SocialMedia,florance yaeger,YouTube,1736
27655,SocialMedia,ileen brungardt,Twitter,4914
27656,SocialMedia,ozie rowan,Twitter,8438
27657,SocialMedia,mirian scarbrough,Facebook,4777
27658,SocialMedia,mirian scarbrough,YouTube,889
27659,SocialMedia,shari damelio,Instagram,6895
27660,SocialMedia,clarinda sappington,Twitter,9929
27661,SocialMedia,ozie rowan,Instagram,1268
27662,SocialMedia,ileen brungardt,LinkedIn,7403
27663,SocialMedia,vern proto,Facebook,5969
27664,SocialMedia,jeri tardy,Twitter,8995
27665,SocialMedia,ozie rowan,Twitter,8382
27666,SocialMedia,krystle blas,Instagram,9208
27667,SocialMedia,mirian scarbrough,LinkedIn,1437
27668,SocialMedia,jonas parkerson,Facebook,1321
27669,SocialMedia,rodney yale,Instagram,8793
27670,SocialMedia,wally zamzow,Twitter,2626
27671,SocialMedia,rodney yale,Instagram,5521
27672,SocialMedia,jeri tardy,Twitter,3160
27673,SocialMedia,ozie rowan,LinkedIn,5421
27674,SocialMedia,rodney yale,YouTube,1335
27675,SocialMedia,wally zamzow,Facebook,5433
27676,SocialMedia,jean mathena,YouTube,4788
27677,SocialMedia,mirian scarbrough,Instagram,3932
27678,SocialMedia,davis calbert,LinkedIn,6929
27679,SocialMedia,vern proto,YouTube,6834
27680,SocialMedia,davis calbert,Instagram,944
27681,SocialMedia,jonas parkerson,Twitter,2777
27682,SocialMedia,randal blackshire,LinkedIn,9415
27683,SocialMedia,ileen brungardt,YouTube,9361
27684,SocialMedia,carlton casaus,Twitter,9135
27685,SocialMedia,wally zamzow,YouTube,8357
27686,SocialMedia,florance yaeger,LinkedIn,6591
27687,SocialMedia,rodney yale,Facebook,2371
27688,SocialMedia,krystle blas,Twitter,3745
27689,SocialMedia,alethea shedrick,Facebook,5359
27690,SocialMedia,randal blackshire,YouTube,3924
27691,SocialMedia,alethea shedrick,Instagram,2639
27692,SocialMedia,vern proto,LinkedIn,7889
27693,SocialMedia,vern proto,Twitter,3582
27694,SocialMedia,randal blackshire,Instagram,470
27695,SocialMedia,alethea shedrick,Instagram,1731
27696,SocialMedia,clarinda sappington,LinkedIn,1913
27697,SocialMedia,vern proto,Facebook,1373
27698,SocialMedia,florance yaeger,YouTube,5568
27699,SocialMedia,davis calbert,Facebook,3826
27700,SocialMedia,jeri tardy,YouTube,2639
27701,SocialMedia,alethea shedrick,Instagram,3894
27702,SocialMedia,jonas parkerson,Facebook,2274
27703,SocialMedia,jeri tardy,Twitter,1290
27704,SocialMedia,vern proto,LinkedIn,4252
27705,SocialMedia,florance yaeger,Instagram,4964
27706,SocialMedia,clarinda sappington,YouTube,7274
27707,SocialMedia,krystle blas,Facebook,4858
27708,SocialMedia,ileen brungardt,Twitter,3664
27709,SocialMedia,dot brautigam,LinkedIn,447
27710,SocialMedia,ivana stmartin,YouTube,17
27711,SocialMedia,jean mathena,Instagram,2062
27712,SocialMedia,randal blackshire,Facebook,4818
27713,SocialMedia,rodney yale,Twitter,4853
27714,SocialMedia,florance yaeger,Facebook,4266
27715,SocialMedia,wally zamzow,LinkedIn,2951
27716,SocialMedia,davis calbert,Instagram,4327
27717,SocialMedia,florance yaeger,Instagram,8287
27718,SocialMedia,alethea shedrick,Twitter,7960
27719,SocialMedia,mirian scarbrough,LinkedIn,690
27720,SocialMedia,nathanial bridgers,YouTube,5635
27721,SocialMedia,vern proto,Facebook,1954
27722,SocialMedia,ozie rowan,Instagram,9645
27723,SocialMedia,rodney yale,LinkedIn,7277
27724,SocialMedia,nathanial bridgers,Twitter,2696
27725,SocialMedia,nathanial bridgers,Instagram,552
27726,SocialMedia,nathanial bridgers,YouTube,9158
27727,SocialMedia,alethea shedrick,Facebook,9055
27728,SocialMedia,florance yaeger,YouTube,898
27729,SocialMedia,shari damelio,Twitter,9806
27730,SocialMedia,randal blackshire,LinkedIn,782
27731,SocialMedia,rodney yale,Instagram,6658
27732,SocialMedia,ozie rowan,Facebook,1388
27733,SocialMedia,rodney yale,YouTube,6863
27734,SocialMedia,jonas parkerson,Instagram,7549
27735,SocialMedia,jean mathena,Twitter,4515
27736,SocialMedia,carlton casaus,LinkedIn,8643
27737,SocialMedia,randal blackshire,Facebook,6458
27738,SocialMedia,mirian scarbrough,Instagram,2755
27739,SocialMedia,clarinda sappington,Twitter,4516
27740,SocialMedia,jeri tardy,Twitter,8440
27741,SocialMedia,jonas parkerson,YouTube,15
27742,SocialMedia,jean mathena,Instagram,9301
27743,SocialMedia,krystle blas,Twitter,5145
27744,SocialMedia,carlton casaus,YouTube,5200
27745,SocialMedia,mirian scarbrough,LinkedIn,7466
27746,SocialMedia,clarinda sappington,Instagram,7000
27747,SocialMedia,ileen brungardt,Facebook,7180
27748,SocialMedia,clarinda sappington,Facebook,3936
27749,SocialMedia,nathanial bridgers,YouTube,4374
27750,SocialMedia,davis calbert,Twitter,1445
27751,SocialMedia,clarinda sappington,Instagram,4649
27752,SocialMedia,jonas parkerson,Twitter,4185
27753,SocialMedia,krystle blas,Twitter,7048
27754,SocialMedia,nathanial bridgers,YouTube,3770
27755,SocialMedia,ivana stmartin,Instagram,3696
27756,SocialMedia,nathanial bridgers,YouTube,4352
27757,SocialMedia,carlton casaus,LinkedIn,3821
27758,SocialMedia,mirian scarbrough,Instagram,215
27759,SocialMedia,shari damelio,LinkedIn,9893
27760,SocialMedia,dot brautigam,Instagram,527
27761,SocialMedia,krystle blas,YouTube,5880
27762,SocialMedia,rodney yale,Twitter,684
27763,SocialMedia,shari damelio,Facebook,271
27764,SocialMedia,florance yaeger,YouTube,3258
27765,SocialMedia,alethea shedrick,Instagram,4776
27766,SocialMedia,jonas parkerson,Facebook,5540
27767,SocialMedia,nathanial bridgers,Twitter,2105
27768,SocialMedia,vern proto,LinkedIn,564
27769,SocialMedia,mirian scarbrough,Twitter,4455
27770,SocialMedia,alethea shedrick,Instagram,5911
27771,SocialMedia,krystle blas,LinkedIn,3119
27772,SocialMedia,wally zamzow,Facebook,3138
27773,SocialMedia,nathanial bridgers,Twitter,3592
27774,SocialMedia,mirian scarbrough,YouTube,4685
27775,SocialMedia,jean mathena,Instagram,8691
27776,SocialMedia,wally zamzow,Twitter,333
27777,SocialMedia,davis calbert,LinkedIn,7537
27778,SocialMedia,carlton casaus,Twitter,6192
27779,SocialMedia,ozie rowan,YouTube,8153
27780,SocialMedia,jonas parkerson,Twitter,6343
27781,SocialMedia,clarinda sappington,LinkedIn,2049
27782,SocialMedia,alethea shedrick,Instagram,8918
27783,SocialMedia,jeri tardy,Instagram,2159
27784,SocialMedia,clarinda sappington,Twitter,688
27785,SocialMedia,ileen brungardt,LinkedIn,8909
27786,SocialMedia,nathanial bridgers,YouTube,8667
27787,SocialMedia,dot brautigam,Facebook,378
27788,SocialMedia,mirian scarbrough,Instagram,621
27789,SocialMedia,vern proto,LinkedIn,9069
27790,SocialMedia,krystle blas,Facebook,4020
27791,SocialMedia,davis calbert,Twitter,7626
27792,SocialMedia,florance yaeger,Facebook,7288
27793,SocialMedia,krystle blas,YouTube,1405
27794,SocialMedia,jean mathena,LinkedIn,8505
27795,SocialMedia,jonas parkerson,Twitter,6968
27796,SocialMedia,jonas parkerson,Instagram,3095
27797,SocialMedia,jeri tardy,Facebook,8533
27798,SocialMedia,nathanial bridgers,LinkedIn,7898
27799,SocialMedia,jean mathena,LinkedIn,4864
27800,SocialMedia,rodney yale,YouTube,3058
27801,SocialMedia,carlton casaus,Instagram,6103
27802,SocialMedia,mirian scarbrough,LinkedIn,4665
27803,SocialMedia,mirian scarbrough,Facebook,4457
27804,SocialMedia,jonas parkerson,Twitter,9558
27805,SocialMedia,rodney yale,LinkedIn,4965
27806,SocialMedia,rodney yale,YouTube,9248
27807,SocialMedia,jonas parkerson,Twitter,8984
27808,SocialMedia,carlton casaus,Instagram,5961
27809,SocialMedia,krystle blas,Instagram,4379
27810,SocialMedia,ivana stmartin,Facebook,8021
27811,SocialMedia,krystle blas,LinkedIn,6092
27812,SocialMedia,ozie rowan,Twitter,8167
27813,SocialMedia,ivana stmartin,Instagram,2819
27814,SocialMedia,jonas parkerson,YouTube,3700
27815,SocialMedia,ivana stmartin,YouTube,1562
27816,SocialMedia,jonas parkerson,LinkedIn,5407
27817,SocialMedia,mirian scarbrough,LinkedIn,7447
27818,SocialMedia,florance yaeger,Instagram,1297
27819,SocialMedia,rodney yale,Facebook,6892
27820,SocialMedia,nathanial bridgers,Facebook,4332
27821,SocialMedia,florance yaeger,Twitter,2468
27822,SocialMedia,jeri tardy,Instagram,3266
27823,SocialMedia,shari damelio,YouTube,9677
27824,SocialMedia,jonas parkerson,YouTube,593
27825,SocialMedia,shari damelio,Twitter,6545
27826,SocialMedia,rodney yale,Instagram,6890
27827,SocialMedia,davis calbert,LinkedIn,3706
27828,SocialMedia,jeri tardy,Facebook,5011
27829,SocialMedia,davis calbert,Instagram,3501
27830,SocialMedia,ivana stmartin,Twitter,5107
27831,SocialMedia,ozie rowan,YouTube,5944
27832,SocialMedia,shari damelio,Facebook,3810
27833,SocialMedia,florance yaeger,YouTube,2729
27834,SocialMedia,vern proto,Twitter,1381
27835,SocialMedia,krystle blas,YouTube,1180
27836,SocialMedia,nathanial bridgers,Facebook,6518
27837,SocialMedia,nathanial bridgers,Facebook,9624
27838,SocialMedia,shari damelio,Twitter,3512
27839,SocialMedia,nathanial bridgers,Instagram,3739
27840,SocialMedia,rodney yale,LinkedIn,3539
27841,SocialMedia,alethea shedrick,Facebook,6556
27842,SocialMedia,dot brautigam,Twitter,7303
27843,SocialMedia,randal blackshire,Instagram,5961
27844,SocialMedia,alethea shedrick,LinkedIn,6944
27845,SocialMedia,wally zamzow,YouTube,2249
27846,SocialMedia,carlton casaus,Instagram,9471
27847,SocialMedia,shari damelio,LinkedIn,566
27848,SocialMedia,jonas parkerson,YouTube,6619
27849,SocialMedia,jonas parkerson,Twitter,8666
27850,SocialMedia,dot brautigam,LinkedIn,6137
27851,SocialMedia,ozie rowan,Instagram,807
27852,SocialMedia,ozie rowan,LinkedIn,9069
27853,SocialMedia,jeri tardy,Facebook,6480
27854,SocialMedia,dot brautigam,Instagram,2775
27855,SocialMedia,nathanial bridgers,Facebook,5717
27856,SocialMedia,ozie rowan,YouTube,9268
27857,SocialMedia,clarinda sappington,LinkedIn,3547
27858,SocialMedia,krystle blas,Twitter,8793
27859,SocialMedia,clarinda sappington,Instagram,9699
27860,SocialMedia,jean mathena,YouTube,5432
27861,SocialMedia,wally zamzow,Facebook,7421
27862,SocialMedia,jonas parkerson,LinkedIn,9236
27863,SocialMedia,ozie rowan,Twitter,7597
27864,SocialMedia,nathanial bridgers,Instagram,6175
27865,SocialMedia,krystle blas,YouTube,8250
27866,SocialMedia,clarinda sappington,LinkedIn,4473
27867,SocialMedia,ivana stmartin,Facebook,3706
27868,SocialMedia,wally zamzow,YouTube,8797
27869,SocialMedia,clarinda sappington,LinkedIn,4428
27870,SocialMedia,randal blackshire,LinkedIn,7440
27871,SocialMedia,jean mathena,YouTube,2730
27872,SocialMedia,wally zamzow,Twitter,5721
27873,SocialMedia,randal blackshire,LinkedIn,498
27874,SocialMedia,randal blackshire,Facebook,1576
27875,SocialMedia,rodney yale,LinkedIn,4824
27876,SocialMedia,wally zamzow,Twitter,5386
27877,SocialMedia,clarinda sappington,Facebook,2293
27878,SocialMedia,carlton casaus,YouTube,4977
27879,SocialMedia,ivana stmartin,Twitter,2460
27880,SocialMedia,ozie rowan,Instagram,8504
27881,SocialMedia,jean mathena,LinkedIn,3157
27882,SocialMedia,randal blackshire,Facebook,1989
27883,SocialMedia,alethea shedrick,YouTube,7646
27884,SocialMedia,clarinda sappington,Instagram,816
27885,SocialMedia,shari damelio,LinkedIn,223
27886,SocialMedia,ileen brungardt,Facebook,3660
27887,SocialMedia,nathanial bridgers,Twitter,8304
27888,SocialMedia,dot brautigam,LinkedIn,2848
27889,SocialMedia,dot brautigam,LinkedIn,5897
27890,SocialMedia,ivana stmartin,Twitter,4663
27891,SocialMedia,shari damelio,Facebook,665
27892,SocialMedia,vern proto,Instagram,7812
27893,SocialMedia,ozie rowan,LinkedIn,2348
27894,SocialMedia,dot brautigam,YouTube,8535
27895,SocialMedia,jonas parkerson,Facebook,2378
27896,SocialMedia,shari damelio,YouTube,8962
27897,SocialMedia,shari damelio,Twitter,4803
27898,SocialMedia,shari damelio,Instagram,8029
27899,SocialMedia,jean mathena,LinkedIn,4537
27900,SocialMedia,rodney yale,YouTube,5694
27901,SocialMedia,florance yaeger,Twitter,7349
27902,SocialMedia,jeri tardy,Instagram,8769
27903,SocialMedia,clarinda sappington,Twitter,2099
27904,SocialMedia,alethea shedrick,Instagram,4735
27905,SocialMedia,ozie rowan,YouTube,2924
27906,SocialMedia,jonas parkerson,Facebook,143
27907,SocialMedia,randal blackshire,Facebook,9251
27908,SocialMedia,davis calbert,LinkedIn,5572
27909,SocialMedia,rodney yale,Instagram,7805
27910,SocialMedia,jean mathena,Facebook,7775
27911,SocialMedia,randal blackshire,Instagram,4335
27912,SocialMedia,alethea shedrick,Instagram,2693
27913,SocialMedia,alethea shedrick,Twitter,3564
27914,SocialMedia,ozie rowan,Facebook,7097
27915,SocialMedia,mirian scarbrough,YouTube,3631
27916,SocialMedia,ozie rowan,YouTube,2078
27917,SocialMedia,vern proto,Instagram,243
27918,SocialMedia,carlton casaus,Facebook,7404
27919,SocialMedia,carlton casaus,LinkedIn,375
27920,SocialMedia,clarinda sappington,Instagram,8568
27921,SocialMedia,vern proto,LinkedIn,6926
27922,SocialMedia,florance yaeger,Facebook,1153
27923,SocialMedia,jean mathena,YouTube,612
27924,SocialMedia,vern proto,Twitter,5731
27925,SocialMedia,florance yaeger,Facebook,5442
27926,SocialMedia,alethea shedrick,YouTube,3426
27927,SocialMedia,carlton casaus,Instagram,698
27928,SocialMedia,jean mathena,LinkedIn,7669
27929,SocialMedia,clarinda sappington,Twitter,4847
27930,SocialMedia,clarinda sappington,Facebook,6128
27931,SocialMedia,ozie rowan,Instagram,9311
27932,SocialMedia,dot brautigam,LinkedIn,1456
27933,SocialMedia,davis calbert,Facebook,6592
27934,SocialMedia,ileen brungardt,Facebook,733
27935,SocialMedia,shari damelio,YouTube,9332
27936,SocialMedia,florance yaeger,Instagram,4221
27937,SocialMedia,ozie rowan,Instagram,6175
27938,SocialMedia,nathanial bridgers,LinkedIn,9583
27939,SocialMedia,alethea shedrick,Facebook,7517
27940,SocialMedia,jonas parkerson,YouTube,3031
27941,SocialMedia,randal blackshire,YouTube,5331
27942,SocialMedia,dot brautigam,Twitter,4561
27943,SocialMedia,shari damelio,YouTube,5330
27944,SocialMedia,dot brautigam,Twitter,432
27945,SocialMedia,wally zamzow,Instagram,2394
27946,SocialMedia,alethea shedrick,YouTube,5778
27947,SocialMedia,ozie rowan,LinkedIn,7631
27948,SocialMedia,mirian scarbrough,Twitter,4691
27949,SocialMedia,jonas parkerson,Instagram,9783
27950,SocialMedia,ivana stmartin,LinkedIn,7153
27951,SocialMedia,carlton casaus,YouTube,8534
27952,SocialMedia,mirian scarbrough,Facebook,3669
27953,SocialMedia,nathanial bridgers,YouTube,2377
27954,SocialMedia,clarinda sappington,Instagram,1881
27955,SocialMedia,clarinda sappington,Facebook,2181
27956,SocialMedia,randal blackshire,LinkedIn,5903
27957,SocialMedia,ozie rowan,Twitter,4376
27958,SocialMedia,nathanial bridgers,YouTube,8573
27959,SocialMedia,jonas parkerson,Twitter,9938
27960,SocialMedia,florance yaeger,Instagram,9648
27961,SocialMedia,wally zamzow,LinkedIn,8853
27962,SocialMedia,carlton casaus,YouTube,2856
27963,SocialMedia,jeri tardy,YouTube,1522
27964,SocialMedia,alethea shedrick,Twitter,9077
27965,SocialMedia,davis calbert,LinkedIn,2522
27966,SocialMedia,nathanial bridgers,LinkedIn,2387
27967,SocialMedia,randal blackshire,Twitter,916
27968,SocialMedia,randal blackshire,YouTube,5827
27969,SocialMedia,carlton casaus,Instagram,4929
27970,SocialMedia,alethea shedrick,Instagram,1920
27971,SocialMedia,jeri tardy,LinkedIn,7745
27972,SocialMedia,jean mathena,Facebook,5611
27973,SocialMedia,ileen brungardt,Twitter,4451
27974,SocialMedia,rodney yale,LinkedIn,3358
27975,SocialMedia,clarinda sappington,Facebook,8653
27976,SocialMedia,carlton casaus,YouTube,4772
27977,SocialMedia,carlton casaus,Instagram,599
27978,SocialMedia,florance yaeger,Twitter,1574
27979,SocialMedia,ivana stmartin,YouTube,7033
27980,SocialMedia,nathanial bridgers,Instagram,7377
27981,SocialMedia,davis calbert,Facebook,848
27982,SocialMedia,carlton casaus,Facebook,9135
27983,SocialMedia,dot brautigam,YouTube,5457
27984,SocialMedia,ivana stmartin,LinkedIn,1417
27985,SocialMedia,florance yaeger,Facebook,4130
27986,SocialMedia,ozie rowan,YouTube,8385
27987,SocialMedia,jeri tardy,LinkedIn,737
27988,SocialMedia,jean mathena,Instagram,5854
27989,SocialMedia,vern proto,Twitter,5656
27990,SocialMedia,rodney yale,YouTube,7815
27991,SocialMedia,alethea shedrick,Instagram,5066
27992,SocialMedia,alethea shedrick,LinkedIn,1003
27993,SocialMedia,dot brautigam,Instagram,645
27994,SocialMedia,jean mathena,Twitter,6825
27995,SocialMedia,nathanial bridgers,Facebook,2288
27996,SocialMedia,carlton casaus,YouTube,1800
27997,SocialMedia,jeri tardy,YouTube,6714
27998,SocialMedia,jean mathena,Instagram,5492
27999,SocialMedia,shari damelio,LinkedIn,8310
28000,SocialMedia,jean mathena,Twitter,8535
28001,SocialMedia,clarinda sappington,Instagram,2308
28002,SocialMedia,ileen brungardt,LinkedIn,4866
28003,SocialMedia,mirian scarbrough,Facebook,1836
28004,SocialMedia,randal blackshire,YouTube,5168
28005,SocialMedia,jonas parkerson,YouTube,5189
28006,SocialMedia,wally zamzow,LinkedIn,8741
28007,SocialMedia,shari damelio,Twitter,9652
28008,SocialMedia,dot brautigam,Facebook,3600
28009,SocialMedia,carlton casaus,Twitter,4266
28010,SocialMedia,nathanial bridgers,YouTube,7828
28011,SocialMedia,dot brautigam,LinkedIn,9886
28012,SocialMedia,rodney yale,Twitter,3292
28013,SocialMedia,shari damelio,YouTube,8953
28014,SocialMedia,vern proto,Instagram,9309
28015,SocialMedia,jeri tardy,LinkedIn,22
28016,SocialMedia,krystle blas,LinkedIn,9359
28017,SocialMedia,shari damelio,Twitter,7599
28018,SocialMedia,clarinda sappington,Facebook,7183
28019,SocialMedia,carlton casaus,YouTube,7391
28020,SocialMedia,davis calbert,LinkedIn,6008
28021,SocialMedia,shari damelio,Facebook,8566
28022,SocialMedia,ivana stmartin,Instagram,9429
28023,SocialMedia,nathanial bridgers,Twitter,6477
28024,SocialMedia,florance yaeger,LinkedIn,7370
28025,SocialMedia,alethea shedrick,Twitter,3078
28026,SocialMedia,ozie rowan,Facebook,7627
28027,SocialMedia,jonas parkerson,Instagram,8603
28028,SocialMedia,jean mathena,YouTube,6515
28029,SocialMedia,carlton casaus,LinkedIn,1335
28030,SocialMedia,vern proto,Twitter,4558
28031,SocialMedia,jeri tardy,Twitter,6011
28032,SocialMedia,mirian scarbrough,Facebook,1493
28033,SocialMedia,alethea shedrick,Instagram,5616
28034,SocialMedia,ileen brungardt,YouTube,9007
28035,SocialMedia,krystle blas,LinkedIn,6118
28036,SocialMedia,carlton casaus,Facebook,4705
28037,SocialMedia,clarinda sappington,Facebook,5311
28038,SocialMedia,jean mathena,Instagram,6691
28039,SocialMedia,ozie rowan,YouTube,9498
28040,SocialMedia,florance yaeger,Twitter,4869
28041,SocialMedia,wally zamzow,YouTube,980
28042,SocialMedia,alethea shedrick,Facebook,8040
28043,SocialMedia,davis calbert,Instagram,4893
28044,SocialMedia,dot brautigam,LinkedIn,3525
28045,SocialMedia,dot brautigam,Instagram,8526
28046,SocialMedia,randal blackshire,Twitter,4160
28047,SocialMedia,wally zamzow,LinkedIn,5074
28048,SocialMedia,jeri tardy,YouTube,5296
28049,SocialMedia,florance yaeger,Facebook,9576
28050,SocialMedia,mirian scarbrough,YouTube,3717
28051,SocialMedia,ileen brungardt,Twitter,1521
28052,SocialMedia,ileen brungardt,Instagram,8826
28053,SocialMedia,shari damelio,LinkedIn,3451
28054,SocialMedia,rodney yale,Instagram,1865
28055,SocialMedia,clarinda sappington,Twitter,6918
28056,SocialMedia,randal blackshire,YouTube,6215
28057,SocialMedia,randal blackshire,LinkedIn,2118
28058,SocialMedia,carlton casaus,Instagram,3574
28059,SocialMedia,wally zamzow,LinkedIn,4762
28060,SocialMedia,ozie rowan,Facebook,2853
28061,SocialMedia,alethea shedrick,Twitter,2452
28062,SocialMedia,ivana stmartin,Facebook,7342
28063,SocialMedia,carlton casaus,LinkedIn,5733
28064,SocialMedia,vern proto,LinkedIn,9026
28065,SocialMedia,randal blackshire,Twitter,8865
28066,SocialMedia,clarinda sappington,YouTube,4029
28067,SocialMedia,jonas parkerson,Facebook,1742
28068,SocialMedia,jeri tardy,Instagram,5589
28069,SocialMedia,ivana stmartin,Twitter,3231
28070,SocialMedia,rodney yale,Facebook,4121
28071,SocialMedia,ivana stmartin,LinkedIn,1769
28072,SocialMedia,jonas parkerson,Instagram,4550
28073,SocialMedia,ivana stmartin,Instagram,7335
28074,SocialMedia,jeri tardy,Twitter,4579
28075,SocialMedia,ozie rowan,Facebook,8191
28076,SocialMedia,ivana stmartin,YouTube,482
28077,SocialMedia,shari damelio,LinkedIn,2009
28078,SocialMedia,ozie rowan,Facebook,124
28079,SocialMedia,davis calbert,YouTube,4982
28080,SocialMedia,alethea shedrick,Instagram,4758
28081,SocialMedia,vern proto,YouTube,9154
28082,SocialMedia,ozie rowan,Facebook,7315
28083,SocialMedia,ileen brungardt,LinkedIn,8119
28084,SocialMedia,vern proto,Facebook,3514
28085,SocialMedia,dot brautigam,Twitter,1317
28086,SocialMedia,florance yaeger,Instagram,8828
28087,SocialMedia,jonas parkerson,YouTube,1876
28088,SocialMedia,shari damelio,LinkedIn,9477
28089,SocialMedia,krystle blas,Facebook,3151
28090,SocialMedia,clarinda sappington,YouTube,9647
28091,SocialMedia,ozie rowan,Twitter,1377
28092,SocialMedia,jonas parkerson,LinkedIn,9457
28093,SocialMedia,ozie rowan,YouTube,7666
28094,SocialMedia,vern proto,Facebook,2092
28095,SocialMedia,rodney yale,YouTube,1505
28096,SocialMedia,ileen brungardt,Twitter,8052
28097,SocialMedia,davis calbert,YouTube,3680
28098,SocialMedia,rodney yale,Facebook,395
28099,SocialMedia,ozie rowan,LinkedIn,8979
28100,SocialMedia,carlton casaus,Instagram,6847
28101,SocialMedia,shari damelio,Twitter,1763
28102,SocialMedia,vern proto,Facebook,5364
28103,SocialMedia,alethea shedrick,YouTube,7343
28104,SocialMedia,clarinda sappington,LinkedIn,3507
28105,SocialMedia,randal blackshire,Instagram,4803
28106,SocialMedia,shari damelio,Facebook,6571
28107,SocialMedia,wally zamzow,LinkedIn,5833
28108,SocialMedia,vern proto,Twitter,9640
28109,SocialMedia,alethea shedrick,YouTube,9801
28110,SocialMedia,rodney yale,Facebook,9895
28111,SocialMedia,krystle blas,Instagram,5039
28112,SocialMedia,jean mathena,LinkedIn,844
28113,SocialMedia,rodney yale,Instagram,639
28114,SocialMedia,jean mathena,YouTube,1637
28115,SocialMedia,nathanial bridgers,Facebook,8826
28116,SocialMedia,florance yaeger,Twitter,3152
28117,SocialMedia,nathanial bridgers,YouTube,7366
28118,SocialMedia,dot brautigam,LinkedIn,4464
28119,SocialMedia,alethea shedrick,Facebook,3990
28120,SocialMedia,jonas parkerson,Instagram,3021
28121,SocialMedia,wally zamzow,LinkedIn,6231
28122,SocialMedia,ivana stmartin,Facebook,5961
28123,SocialMedia,clarinda sappington,Instagram,448
28124,SocialMedia,jeri tardy,Twitter,3058
28125,SocialMedia,wally zamzow,YouTube,2520
28126,SocialMedia,jonas parkerson,LinkedIn,162
28127,SocialMedia,florance yaeger,Facebook,104
28128,SocialMedia,jean mathena,YouTube,5557
28129,SocialMedia,alethea shedrick,Twitter,8442
28130,SocialMedia,clarinda sappington,Instagram,2707
28131,SocialMedia,clarinda sappington,LinkedIn,9531
28132,SocialMedia,ozie rowan,Twitter,5296
28133,SocialMedia,ivana stmartin,LinkedIn,7356
28134,SocialMedia,clarinda sappington,Instagram,42
28135,SocialMedia,davis calbert,Twitter,6737
28136,SocialMedia,vern proto,YouTube,7502
28137,SocialMedia,mirian scarbrough,Facebook,1972
28138,SocialMedia,ozie rowan,Instagram,4420
28139,SocialMedia,ileen brungardt,LinkedIn,2844
28140,SocialMedia,carlton casaus,Twitter,7669
28141,SocialMedia,jonas parkerson,Instagram,8907
28142,SocialMedia,davis calbert,YouTube,3341
28143,SocialMedia,ivana stmartin,LinkedIn,6072
28144,SocialMedia,ileen brungardt,Facebook,8484
28145,SocialMedia,carlton casaus,Facebook,196
28146,SocialMedia,randal blackshire,LinkedIn,3650
28147,SocialMedia,vern proto,Twitter,9915
28148,SocialMedia,krystle blas,YouTube,7795
28149,SocialMedia,alethea shedrick,Facebook,2959
28150,SocialMedia,clarinda sappington,Instagram,4389
28151,SocialMedia,davis calbert,Instagram,3457
28152,SocialMedia,rodney yale,LinkedIn,6800
28153,SocialMedia,krystle blas,YouTube,6991
28154,SocialMedia,florance yaeger,Instagram,7431
28155,SocialMedia,mirian scarbrough,YouTube,391
28156,SocialMedia,jeri tardy,Facebook,2801
28157,SocialMedia,vern proto,YouTube,8603
28158,SocialMedia,mirian scarbrough,Twitter,199
28159,SocialMedia,jonas parkerson,Instagram,8148
28160,SocialMedia,vern proto,Twitter,2060
28161,SocialMedia,ivana stmartin,LinkedIn,8077
28162,SocialMedia,rodney yale,YouTube,8614
28163,SocialMedia,carlton casaus,Instagram,2410
28164,SocialMedia,davis calbert,Facebook,375
28165,SocialMedia,nathanial bridgers,Facebook,2026
28166,SocialMedia,dot brautigam,Twitter,1186
28167,SocialMedia,mirian scarbrough,LinkedIn,2853
28168,SocialMedia,davis calbert,Facebook,7944
28169,SocialMedia,florance yaeger,LinkedIn,894
